"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 11 14:50:16 GMT 2024","Tue Jun 11 14:50:16 GMT 2024","14","CrossBrowser Test Suite","FirefoxTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testStoreHomePageURLAndTitle","TC_01 Verify the Store home page","Verify the Store home page is opened via current URL and the page title"
"passed","Tue Jun 11 14:50:20 GMT 2024","Tue Jun 11 14:50:20 GMT 2024","56","CrossBrowser Test Suite","FirefoxTest","com.opencart.test.SearchTest","com.opencart.test.SearchTest","testSearchFieldVisibility","testSearchFieldVisibility","Verify the search field visibility"
"passed","Tue Jun 11 14:49:31 GMT 2024","Tue Jun 11 14:49:32 GMT 2024","818","CrossBrowser Test Suite","FirefoxTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation","testComponentsDropdownNavigation","TC_04 Verify the 'Components' category dropdown options navigation"
"passed","Tue Jun 11 14:50:12 GMT 2024","Tue Jun 11 14:50:13 GMT 2024","725","CrossBrowser Test Suite","FirefoxTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown","testNavigationBarMenuWithoutDropdown","TC_03 Verify the Store navigation menu options without dropdown"
"passed","Tue Jun 11 14:50:01 GMT 2024","Tue Jun 11 14:50:02 GMT 2024","782","CrossBrowser Test Suite","ChromeTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown","testNavigationBarMenuWithoutDropdown","TC_03 Verify the Store navigation menu options without dropdown"
"passed","Tue Jun 11 14:49:48 GMT 2024","Tue Jun 11 14:49:49 GMT 2024","829","CrossBrowser Test Suite","FirefoxTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown","testNavigationBarMenuWithDropdown","TC_02 Verify the Store navigation menu options via dropdown"
"passed","Tue Jun 11 14:49:56 GMT 2024","Tue Jun 11 14:49:57 GMT 2024","927","CrossBrowser Test Suite","FirefoxTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown","testNavigationBarMenuWithDropdown","TC_02 Verify the Store navigation menu options via dropdown"
"passed","Tue Jun 11 14:50:13 GMT 2024","Tue Jun 11 14:50:14 GMT 2024","738","CrossBrowser Test Suite","ChromeTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown","testNavigationBarMenuWithoutDropdown","TC_03 Verify the Store navigation menu options without dropdown"
"passed","Tue Jun 11 14:49:52 GMT 2024","Tue Jun 11 14:49:53 GMT 2024","832","CrossBrowser Test Suite","ChromeTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown","testNavigationBarMenuWithDropdown","TC_02 Verify the Store navigation menu options via dropdown"
"passed","Tue Jun 11 14:49:44 GMT 2024","Tue Jun 11 14:49:45 GMT 2024","1088","CrossBrowser Test Suite","FirefoxTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown","testNavigationBarMenuWithDropdown","TC_02 Verify the Store navigation menu options via dropdown"
