"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 04 17:52:21 GMT 2024","Tue Jun 04 17:52:25 GMT 2024","3800","Surefire suite","Surefire test","com.luma.test.NavigationTest","com.luma.test.NavigationTest","testNavigationBarMenuWithDropdown","testNavigationBarMenuWithDropdown","TC_02 Open the Store navigation menu options via dropdown"
"passed","Tue Jun 04 17:52:37 GMT 2024","Tue Jun 04 17:52:41 GMT 2024","3699","Surefire suite","Surefire test","com.luma.test.NavigationTest","com.luma.test.NavigationTest","testNavigationBarMenuWithoutDropdown","testNavigationBarMenuWithoutDropdown","TC_03 Open the Store navigation menu options without dropdown"
"passed","Tue Jun 04 17:52:49 GMT 2024","Tue Jun 04 17:52:53 GMT 2024","3741","Surefire suite","Surefire test","com.luma.test.NavigationTest","com.luma.test.NavigationTest","testNavigationBarMenuWithoutDropdown","testNavigationBarMenuWithoutDropdown","TC_03 Open the Store navigation menu options without dropdown"
"passed","Tue Jun 04 17:52:20 GMT 2024","Tue Jun 04 17:52:20 GMT 2024","10","Surefire suite","Surefire test","DependenciesTest","DependenciesTest","testDependencies","testDependencies",""
"unknown","Tue Jun 04 17:52:20 GMT 2024","Tue Jun 04 17:52:20 GMT 2024","2","Surefire suite","Surefire test","DependenciesTest","DependenciesTest","testIgnoredTest","testIgnoredTest",""
"passed","Tue Jun 04 17:52:25 GMT 2024","Tue Jun 04 17:52:29 GMT 2024","3487","Surefire suite","Surefire test","com.luma.test.NavigationTest","com.luma.test.NavigationTest","testNavigationBarMenuWithDropdown","testNavigationBarMenuWithDropdown","TC_02 Open the Store navigation menu options via dropdown"
"passed","Tue Jun 04 17:52:53 GMT 2024","Tue Jun 04 17:52:56 GMT 2024","3034","Surefire suite","Surefire test","com.luma.test.NavigationTest","com.luma.test.NavigationTest","testOpenStoreBaseURL","testOpenStoreBaseURL","TC_01 Open the Store base URL"
"passed","Tue Jun 04 17:52:29 GMT 2024","Tue Jun 04 17:52:32 GMT 2024","3467","Surefire suite","Surefire test","com.luma.test.NavigationTest","com.luma.test.NavigationTest","testNavigationBarMenuWithDropdown","testNavigationBarMenuWithDropdown","TC_02 Open the Store navigation menu options via dropdown"
"passed","Tue Jun 04 17:52:41 GMT 2024","Tue Jun 04 17:52:45 GMT 2024","4162","Surefire suite","Surefire test","com.luma.test.NavigationTest","com.luma.test.NavigationTest","testNavigationBarMenuWithoutDropdown","testNavigationBarMenuWithoutDropdown","TC_03 Open the Store navigation menu options without dropdown"
"passed","Tue Jun 04 17:52:33 GMT 2024","Tue Jun 04 17:52:37 GMT 2024","4346","Surefire suite","Surefire test","com.luma.test.NavigationTest","com.luma.test.NavigationTest","testNavigationBarMenuWithDropdown","testNavigationBarMenuWithDropdown","TC_02 Open the Store navigation menu options via dropdown"
"passed","Tue Jun 04 17:52:46 GMT 2024","Tue Jun 04 17:52:49 GMT 2024","3252","Surefire suite","Surefire test","com.luma.test.NavigationTest","com.luma.test.NavigationTest","testNavigationBarMenuWithoutDropdown","testNavigationBarMenuWithoutDropdown","TC_03 Open the Store navigation menu options without dropdown"
